id	filename	md5	size	state
117add3c-8362-425b-a113-4130a08c0b7c	TCGA-E2-A572-01A-21-A321-20_RPPA_data.tsv	51023ea689f7dc80cf688b4f15849476	22039	released
1e0160c4-1d0e-4c60-877a-2a0945aab335	TCGA-AN-A0AK-01A-11-A13B-20_RPPA_data.tsv	2da9f484121e14d3a37f23745436ddc3	22298	released
0697d08d-5ef1-4312-84ca-090edd435101	TCGA-D8-A1JP-01A-21-A17J-20_RPPA_data.tsv	a4b8af20701f54251656a9d6d2645174	22241	released
90031522-50d0-4ce5-88ed-d0d43ce0c71a	TCGA-BH-A28Q-01A-21-A17K-20_RPPA_data.tsv	2d95db8f1bdecc2b41579e2caf3cc003	22042	released
f4813795-ab26-43b3-babd-1a10219aa9b5	TCGA-BH-A0BS-01A-21-A13A-20_RPPA_data.tsv	de9ccecfc6804d9a72fdd89e60491bed	22309	released
a6fca3af-cd5d-47e4-85f3-c92aa2610a92	TCGA-BH-A0B0-01A-11-A13C-20_RPPA_data.tsv	1948006bf7a4da3763491982d926a1d5	22106	released
ef9151cf-1455-4d4e-923c-a93adf257fa4	TCGA-AQ-A7U7-01A-11-A43F-20_RPPA_data.tsv	b64d61c468a592e5dc34dcc07f060deb	21952	released
a6b7bc2b-bff5-4453-bf13-565a4453f31c	TCGA-AO-A0JD-01A-21-A13B-20_RPPA_data.tsv	7798e7a27ec3d441ba13a1282e224a51	22060	released
2b788184-83d0-4206-84d4-93e44478c7bd	TCGA-BH-A0BM-01A-21-A13B-20_RPPA_data.tsv	f8635860c9afc2b37625ea18d96ac045	22090	released
89103134-12c8-46f0-8d46-e91ef5d3c755	TCGA-AO-A03O-01A-31-A13A-20_RPPA_data.tsv	fa6d71e22a104e48d60347b21021a6df	22304	released
114102c0-adaf-45d8-aca6-2373f8cb0422	TCGA-AC-A2FF-01A-21-A24A-20_RPPA_data.tsv	a9f57cf836755fafd2adab4b8e735262	24067	released
424a1edd-931e-484b-a6da-82477d71c8e8	TCGA-E2-A15L-01A-21-A13E-20_RPPA_data.tsv	e690bfb63ce7d8e58ba398a1b13b9cb0	22166	released
1474631b-3e81-484e-aaf7-11e73a509f86	TCGA-AC-A4ZE-01A-21-A43F-20_RPPA_data.tsv	a14a2a25c4419d077ee9907c6240d8ce	23976	released
4b55196b-6d80-4e66-9bab-f9ffb7059f69	TCGA-BH-A0BZ-01A-21-A13B-20_RPPA_data.tsv	8736a4cfbfdfa84c41495cc2519599e1	22176	released
20707643-36cf-4d6c-81ad-cbc7007d900e	TCGA-B6-A0RM-01A-21-A13C-20_RPPA_data.tsv	578452bea17ff80f59d1dd3035ca4122	22339	released
a0164532-54cb-4e3c-b293-cdd169298503	TCGA-E2-A14V-01A-21-A13E-20_RPPA_data.tsv	daea4a7f0a1c086f15c6cbf3a6a92f37	22158	released
5f3c0ada-b596-46e6-9f63-f13ae4583557	TCGA-BH-A1EN-01A-21-A17I-20_RPPA_data.tsv	86051da0e44794e3a745be6271ca6494	22305	released
51b7ac47-72b7-4d6e-9b06-45413173eb8a	TCGA-A8-A095-01A-21-A13B-20_RPPA_data.tsv	bc80fedc66176dc72a427581c8f6447b	23996	released
6c3ff92d-25d6-484f-934a-efef4bdf8523	TCGA-A2-A3XW-01A-21-A24A-20_RPPA_data.tsv	078494666005d694e2520dd6c9ed9afc	24104	released
8139c027-b504-4e4e-b967-8225497a33a1	TCGA-AN-A0FL-01A-21-A13A-20_RPPA_data.tsv	a45d3abdff296c73aee306bc6cd96118	22309	released
f464a9b2-a36e-4ee0-a000-57931e334f5e	TCGA-EW-A1PC-01B-21-A24A-20_RPPA_data.tsv	dce0277b797b3a564f01d25e1f7039ec	22239	released
35a18d88-9570-4f91-9fbe-e37e78178bb9	TCGA-A2-A0EO-01A-21-A13B-20_RPPA_data.tsv	ad037c626e33b45eeac0c0bb2ac832a4	24118	released
54c72d5c-b575-4c60-901d-62e00943331f	TCGA-A7-A26F-01A-11-A17I-20_RPPA_data.tsv	93b879b3dee1a2d6964c28edcc5f6c73	24122	released
45992ba8-ae7a-4f6a-9e6e-07980f81b608	TCGA-C8-A138-01A-21-A13D-20_RPPA_data.tsv	81da3f3dfd95a7727f7f3c99d85b446b	22081	released
e9d7e966-c1d6-4720-943f-42470860bec5	TCGA-E9-A1NF-01A-21-A17K-20_RPPA_data.tsv	41df8fad0f6f1b2ef375e7265b0a829a	22138	released
e9a7334c-244f-48ab-8c0e-74fea1927dd7	TCGA-E2-A108-01A-21-A13D-20_RPPA_data.tsv	b23c9f262c74ca66121a7ecc0dbc0a10	22171	released
91a7b478-ae89-4f0a-97de-08bbd894327a	TCGA-W8-A86G-01A-31-A43F-20_RPPA_data.tsv	c30f25e230e08dfd02a0e7aedf1d5b34	21930	released
b4156870-1813-46ae-85f5-61e1d66a8587	TCGA-BH-A1F5-01A-21-A17I-20_RPPA_data.tsv	1de3702202c8e96f00e494f5d2ec745c	22163	released
b9e1fa42-e0bb-4fe6-8a00-46024ea090e6	TCGA-AR-A2LJ-01A-21-A24B-20_RPPA_data.tsv	55549f503f40ae6a4f6679742d6e7a52	22243	released
9b1d041f-0f1d-47e3-810b-3885a157b9f5	TCGA-BH-A0B5-01A-21-A13C-20_RPPA_data.tsv	62b913da54d53dbf8c35cfcfa724c128	22080	released
eb38031d-4fdf-4964-9986-1ba4c113a8c6	TCGA-AO-A0J9-01A-21-A13B-20_RPPA_data.tsv	f7d24c967512ecd3c268f0ae1ff64978	22059	released
60c7b141-2279-45cd-9024-d8fcb03ee3c8	TCGA-EW-A424-01A-21-A321-20_RPPA_data.tsv	0d5b96beca1a61124079a92d1aca9f41	22091	released
7dc5a6ac-d1e1-416b-87dd-1a99a522ce15	TCGA-A8-A09E-01A-21-A13A-20_RPPA_data.tsv	ce94b4ad439399457c7ebfd90a9438ad	24117	released
6a327258-cda1-4d06-b117-ba98f713d287	TCGA-C8-A12Q-01A-21-A13D-20_RPPA_data.tsv	4f18c10d4dba628b5060cbb96f0e292d	22073	released
